,MSOA11CD,cluster_1_degree,restaurant,edu_rate,population,income,workplace,employee,PTAI,rail_sta,under_sta,supermarket,bus_stop,Code,houseprice,area,rest_degree,pop_degree,income_degree,lnincome,hou_degree,lnhouseprice,workplace_degree,employee_degree,rail_degree,under_degree,market_degree,bus_degree,rest_density,pop_density,income_density,hou_density,workplace_density,employee_density,rail_density,under_density,market_density,bus_density
143,E02000148,0.0,10.0,0.37,6699,63800,505.0,2000.0,2.928635831,1.0,1.0,3.0,30.0,E02000148,645000,280.68,0.03562776115148924,23.867037195382643,227.30511614650135,11.06350846933288,2297.990594271056,13.37700559577791,1.7992019381502067,7.125552230297848,0.003562776115148924,0.003562776115148924,0.010688328345446772,0.10688328345446772,0.03562776115148924,23.867037195382643,227.30511614650135,2297.990594271056,1.7992019381502067,7.125552230297848,0.003562776115148924,0.003562776115148924,0.010688328345446772,0.10688328345446772
144,E02000149,0.0,0.0,0.208,8267,49300,405.0,3000.0,4.916725414,0.0,0.0,0.0,34.0,E02000149,337250,187.88,0.0,44.00149031296572,262.4015328933362,10.805679360030782,1795.0287417500533,12.728579774070003,2.15563125399191,15.967638918458592,0.0,0.0,0.0,0.18096657440919736,0.0,44.00149031296572,262.4015328933362,1795.0287417500533,2.15563125399191,15.967638918458592,0.0,0.0,0.0,0.18096657440919736
145,E02000150,0.0,0.0,0.307,8613,58300,340.0,1750.0,3.754954659,1.0,1.0,2.0,31.0,E02000150,530000,307.72,0.0,27.98973092421682,189.45794878460936,10.973357372338583,1722.3449889509943,13.180632285528304,1.1049005589496945,5.686988171064604,0.0032497075263226306,0.0032497075263226306,0.006499415052645261,0.10074093331600155,0.0,27.98973092421682,189.45794878460936,1722.3449889509943,1.1049005589496945,5.686988171064604,0.0032497075263226306,0.0032497075263226306,0.006499415052645261,0.10074093331600155
146,E02000151,0.0,0.0,0.355,7631,70400,320.0,900.0,1.940775458,0.0,0.0,2.0,23.0,E02000151,585000,210.17,0.0,36.30870247894562,334.96693153161726,11.161948542146133,2783.4610077556267,13.279367126213993,1.5225769615073512,4.282247704239426,0.0,0.0,0.009516106009420945,0.10943521910834088,0.0,36.30870247894562,334.96693153161726,2783.4610077556267,1.5225769615073512,4.282247704239426,0.0,0.0,0.009516106009420945,0.10943521910834088
147,E02000152,0.0,0.0,0.225,7937,47700,260.0,2000.0,7.608663111,0.0,0.0,0.0,30.0,E02000152,410000,257.31,0.0,30.846061171349735,185.37950332284015,10.772686676876432,1593.4087287707434,12.92391243868049,1.0104543158058372,7.772725506198748,0.0,0.0,0.0,0.11659088259298123,0.0,30.846061171349735,185.37950332284015,1593.4087287707434,1.0104543158058372,7.772725506198748,0.0,0.0,0.0,0.11659088259298123
148,E02000153,0.0,0.0,0.301,7873,61600,300.0,800.0,5.648022978,0.0,0.0,1.0,24.0,E02000153,582500,224.79,0.0,35.023799991102806,274.03354241736736,11.02841714952161,2591.307442501891,13.275084464421992,1.3345789403443213,3.5588771742515237,0.0,0.0,0.004448596467814404,0.10676631522754572,0.0,35.023799991102806,274.03354241736736,2591.307442501891,1.3345789403443213,3.5588771742515237,0.0,0.0,0.004448596467814404,0.10676631522754572
149,E02000154,0.0,11.0,0.34,8599,59500,650.0,6000.0,9.745665275,1.0,1.0,4.0,25.0,E02000154,365000,208.63,0.0527249197143268,41.2165076930451,285.1938839093132,10.993731591533722,1749.508699611753,12.80765263256463,3.1155634376647656,28.759047116905528,0.004793174519484254,0.004793174519484254,0.019172698077937016,0.11982936298710636,0.0527249197143268,41.2165076930451,285.1938839093132,1749.508699611753,3.1155634376647656,28.759047116905528,0.004793174519484254,0.004793174519484254,0.019172698077937016,0.11982936298710636
150,E02000155,0.0,1.0,0.21,6930,50900,285.0,800.0,9.528240065,0.0,0.0,0.0,29.0,E02000155,362000,181.73,0.005502668794365268,38.13349474495131,280.0858416331921,10.837618202538614,1991.9661035602269,12.799399490807907,1.5682606063941011,4.402135035492214,0.0,0.0,0.0,0.15957739503659277,0.005502668794365268,38.13349474495131,280.0858416331921,1991.9661035602269,1.5682606063941011,4.402135035492214,0.0,0.0,0.0,0.15957739503659277
151,E02000156,0.0,7.0,0.326,12113,57200,675.0,3000.0,5.650820941,1.0,1.0,4.0,30.0,E02000156,560000,384.34,0.01821304053702451,31.516365717853986,148.82655981682885,10.95430917736789,1457.043242961961,13.235692062711331,1.756257480355935,7.8055888015819335,0.0026018629338606446,0.0026018629338606446,0.010407451735442578,0.07805588801581934,0.01821304053702451,31.516365717853986,148.82655981682885,1457.043242961961,1.756257480355935,7.8055888015819335,0.0026018629338606446,0.0026018629338606446,0.010407451735442578,0.07805588801581934
152,E02000157,0.0,0.0,0.337,8201,66900,295.0,1000.0,12.6070437,0.0,0.0,1.0,29.0,E02000157,575000,244.75,0.0,33.507660878447396,273.3401430030643,11.11095424611632,2349.3360572012257,13.262125319779487,1.2053115423901941,4.085801838610827,0.0,0.0,0.0040858018386108275,0.118488253319714,0.0,33.507660878447396,273.3401430030643,2349.3360572012257,1.2053115423901941,4.085801838610827,0.0,0.0,0.0040858018386108275,0.118488253319714
153,E02000158,0.0,0.0,0.261,7797,55700,240.0,600.0,2.100091674,0.0,0.0,1.0,29.0,E02000158,455000,216.05,0.0,36.08886831751909,257.8106919694515,10.927735425915376,2105.9939828743345,13.028052697933088,1.11085396898866,2.77713492247165,0.0,0.0,0.004628558204119416,0.1342281879194631,0.0,36.08886831751909,257.8106919694515,2105.9939828743345,1.11085396898866,2.77713492247165,0.0,0.0,0.004628558204119416,0.1342281879194631
154,E02000159,0.0,2.0,0.316,6993,67300,530.0,2500.0,1.60551952,0.0,0.0,4.0,45.0,E02000159,650000,588.62,0.0033977778532839524,11.88033026400734,114.33522476300499,11.116915515632819,1104.2778023172846,13.38472764187182,0.9004111311202474,4.24722231660494,0.0,0.0,0.006795555706567905,0.07645000169888892,0.0033977778532839524,11.88033026400734,114.33522476300499,1104.2778023172846,0.9004111311202474,4.24722231660494,0.0,0.0,0.006795555706567905,0.07645000169888892
155,E02000160,0.0,4.0,0.312,7978,61700,450.0,3000.0,14.48598741,1.0,1.0,2.0,41.0,E02000160,540000,845.94,0.004728467740028843,9.430928907487528,72.9366148899449,11.030039209893479,638.3431449038939,13.199324418540456,0.5319526207532449,3.5463508050216324,0.0011821169350072107,0.0011821169350072107,0.0023642338700144215,0.048466794335295646,0.004728467740028843,9.430928907487528,72.9366148899449,638.3431449038939,0.5319526207532449,3.5463508050216324,0.0011821169350072107,0.0011821169350072107,0.0023642338700144215,0.048466794335295646
156,E02000161,0.0,0.0,0.332,8751,61600,320.0,1500.0,6.881128509,0.0,0.0,1.0,30.0,E02000161,477500,171.9,0.0,50.90750436300174,358.347876672484,11.02841714952161,2777.777777777778,13.076319438902923,1.8615474112856312,8.726003490401396,0.0,0.0,0.005817335660267597,0.17452006980802792,0.0,50.90750436300174,358.347876672484,2777.777777777778,1.8615474112856312,8.726003490401396,0.0,0.0,0.005817335660267597,0.17452006980802792
157,E02000162,0.0,1.0,0.268,7043,50500,300.0,5000.0,20.16197411,0.0,0.0,1.0,43.0,E02000162,438000,1276.02,0.0007836867760693406,5.519505963856366,39.5761821915017,10.829728615263452,343.25480791837117,12.989974189358584,0.2351060328208022,3.918433880346703,0.0,0.0,0.0007836867760693406,0.033698531370981645,0.0007836867760693406,5.519505963856366,39.5761821915017,343.25480791837117,0.2351060328208022,3.918433880346703,0.0,0.0,0.0007836867760693406,0.033698531370981645
158,E02000163,0.0,1.0,0.331,7770,59300,400.0,2500.0,6.40449537,2.0,2.0,2.0,42.0,E02000163,515000,1130.68,0.0008844235327413591,6.871970849400361,52.44631549156259,10.990364584985818,455.47811936179994,13.151922179645874,0.35376941309654364,2.2110588318533977,0.0017688470654827182,0.0017688470654827182,0.0017688470654827182,0.03714578837513708,0.0008844235327413591,6.871970849400361,52.44631549156259,455.47811936179994,0.35376941309654364,2.2110588318533977,0.0017688470654827182,0.0017688470654827182,0.0017688470654827182,0.03714578837513708
159,E02000165,0.0,0.0,0.223,6968,60700,285.0,1250.0,4.203110333,0.0,0.0,2.0,25.0,E02000165,367500,566.2,0.0,12.30660543977393,107.20593429883432,11.01369897704759,649.0639350052984,12.814478597635029,0.5033557046979865,2.2077004592016953,0.0,0.0,0.0035323207347227126,0.04415400918403391,0.0,12.30660543977393,107.20593429883432,649.0639350052984,0.5033557046979865,2.2077004592016953,0.0,0.0,0.0035323207347227126,0.04415400918403391
160,E02000166,1.0,8.0,0.543,9479,52900,570.0,2000.0,9.051824457,0.0,0.0,1.0,27.0,E02000166,725000,302.39,0.02645590131948808,31.34693607592844,174.93964747511492,10.876158617846391,2397.566057078607,13.493926933836812,1.8849829690135256,6.61397532987202,0.0,0.0,0.00330698766493601,0.08928866695327227,0.02645590131948808,31.34693607592844,174.93964747511492,2397.566057078607,1.8849829690135256,6.61397532987202,0.0,0.0,0.00330698766493601,0.08928866695327227
161,E02000167,1.0,24.0,0.683,9983,68200,875.0,3500.0,10.4299396,1.0,1.0,2.0,16.0,E02000167,1287500,208.13,0.1153125450439629,47.96521404891174,327.67981549992794,11.130199843831553,6186.037572670927,14.068212911520028,4.204103204727814,16.816412818911257,0.004804689376831788,0.004804689376831788,0.009609378753663576,0.07687503002930861,0.1153125450439629,47.96521404891174,327.67981549992794,6186.037572670927,4.204103204727814,16.816412818911257,0.004804689376831788,0.004804689376831788,0.009609378753663576,0.07687503002930861
162,E02000168,2.0,29.0,0.579,9870,57000,785.0,6000.0,9.679935922,0.0,0.0,5.0,20.0,E02000168,775000,68.06,0.426094622392007,145.01910079341758,837.4963267704966,10.950806546816688,11387.011460476051,13.560618308335483,11.533940640611226,88.15750808110491,0.0,0.0,0.07346459006758742,0.29385836027034967,0.426094622392007,145.01910079341758,837.4963267704966,11387.011460476051,11.533940640611226,88.15750808110491,0.0,0.0,0.07346459006758742,0.29385836027034967
163,E02000169,0.0,3.0,0.586,10344,67300,560.0,2000.0,3.476476731,0.0,0.0,1.0,7.0,E02000169,1468750,112.26,0.026723677177979688,92.14323890967397,599.501158026011,11.116915515632819,13083.466951719223,14.199922256874606,4.988419739889542,17.815784785319792,0.0,0.0,0.008907892392659897,0.062355246748619274,0.026723677177979688,92.14323890967397,599.501158026011,13083.466951719223,4.988419739889542,17.815784785319792,0.0,0.0,0.008907892392659897,0.062355246748619274
164,E02000170,5.0,5.0,0.609,10509,60500,625.0,2000.0,5.753601273,0.0,0.0,2.0,20.0,E02000170,767500,77.13,0.06482561908466226,136.25048619214314,784.3899909244134,11.010398644018933,9950.732529495657,13.55089375844349,8.103202385582783,25.930247633864905,0.0,0.0,0.025930247633864905,0.25930247633864906,0.06482561908466226,136.25048619214314,784.3899909244134,9950.732529495657,8.103202385582783,25.930247633864905,0.0,0.0,0.025930247633864905,0.25930247633864906
165,E02000171,0.0,7.0,0.59,9683,58200,450.0,2250.0,7.112001591,1.0,1.0,0.0,12.0,E02000171,740000,52.14,0.13425393172228614,185.7115458381281,1116.2255466052934,10.97164063371953,14192.558496355965,13.514405465180353,8.63060989643268,43.153049482163404,0.019179133103183737,0.019179133103183737,0.0,0.23014959723820483,0.13425393172228614,185.7115458381281,1116.2255466052934,14192.558496355965,8.63060989643268,43.153049482163404,0.019179133103183737,0.019179133103183737,0.0,0.23014959723820483
166,E02000172,4.0,11.0,0.37,12814,45600,490.0,4500.0,7.882482369,1.0,1.0,2.0,8.0,E02000172,587500,66.89,0.16444909552997458,191.56824637464493,681.7162505606219,10.727662995502477,8783.076693078188,13.283631525000452,7.325459709971595,67.27462998953506,0.014949917775452235,0.014949917775452235,0.02989983555090447,0.11959934220361788,0.16444909552997458,191.56824637464493,681.7162505606219,8783.076693078188,7.325459709971595,67.27462998953506,0.014949917775452235,0.014949917775452235,0.02989983555090447,0.11959934220361788
167,E02000173,0.0,24.0,0.671,10746,65500,955.0,12000.0,6.337733538,0.0,0.0,4.0,22.0,E02000173,1282500,77.87,0.30820598433286245,137.99922948503917,841.145498908437,11.089805421623343,16469.757287787335,14.064321856027062,12.264029793245152,154.10299216643122,0.0,0.0,0.051367664055477075,0.2825221523051239,0.30820598433286245,137.99922948503917,841.145498908437,16469.757287787335,12.264029793245152,154.10299216643122,0.0,0.0,0.051367664055477075,0.2825221523051239
168,E02000174,3.0,5.0,0.522,10748,50900,545.0,2500.0,13.79234713,2.0,2.0,0.0,11.0,E02000174,555000,54.57,0.0916254352208173,196.95803555066885,932.7469305479201,10.837618202538614,10170.42330951072,13.226723392728571,9.987172439069086,45.81271761040865,0.03665017408832692,0.03665017408832692,0.0,0.20157595748579807,0.0916254352208173,196.95803555066885,932.7469305479201,10170.42330951072,9.987172439069086,45.81271761040865,0.03665017408832692,0.03665017408832692,0.0,0.20157595748579807
169,E02000175,6.0,39.0,0.623,12155,64100,845.0,4500.0,22.59150494,3.0,3.0,5.0,15.0,E02000175,750000,69.16,0.5639097744360902,175.75187969924812,926.8363215731637,11.06819964290876,10844.418739155582,13.527828485512494,12.218045112781956,65.06651243493349,0.04337767495662233,0.04337767495662233,0.07229612492770388,0.21688837478311163,0.5639097744360902,175.75187969924812,926.8363215731637,10844.418739155582,12.218045112781956,65.06651243493349,0.04337767495662233,0.04337767495662233,0.07229612492770388,0.21688837478311163
170,E02000176,5.0,4.0,0.692,8204,65400,475.0,2000.0,2.658394405,0.0,0.0,1.0,9.0,E02000176,1010000,39.78,0.10055304172951232,206.23428858722977,1644.0422322775264,11.08827753744529,25389.64303670186,13.825460888817442,11.940673705379588,50.27652086475616,0.0,0.0,0.02513826043237808,0.22624434389140272,0.10055304172951232,206.23428858722977,1644.0422322775264,25389.64303670186,11.940673705379588,50.27652086475616,0.0,0.0,0.02513826043237808,0.22624434389140272
171,E02000177,2.0,11.0,0.425,10692,48200,405.0,2500.0,12.45047588,0.0,0.0,2.0,21.0,E02000177,685000,52.36,0.21008403361344538,204.2016806722689,920.550038197097,10.783114300038692,13082.505729564553,13.437174117244362,7.7349121466768525,47.74637127578304,0.0,0.0,0.03819709702062643,0.40106951871657753,0.21008403361344538,204.2016806722689,920.550038197097,13082.505729564553,7.7349121466768525,47.74637127578304,0.0,0.0,0.03819709702062643,0.40106951871657753
172,E02000178,1.0,8.0,0.491,11074,51400,710.0,2000.0,8.159193601,0.0,0.0,1.0,11.0,E02000178,555000,56.18,0.1423994304022784,197.11641153435386,914.9163403346387,10.847393451443256,9878.960484158064,13.226723392728571,12.637949448202207,35.5998576005696,0.0,0.0,0.0177999288002848,0.19579921680313278,0.1423994304022784,197.11641153435386,914.9163403346387,9878.960484158064,12.637949448202207,35.5998576005696,0.0,0.0,0.0177999288002848,0.19579921680313278
173,E02000179,0.0,8.0,0.544,7691,55700,340.0,1000.0,0.609521002,0.0,0.0,1.0,12.0,E02000179,925000,38.25,0.20915032679738563,201.0718954248366,1456.2091503267975,10.927735425915376,24183.006535947712,13.737549016494562,8.88888888888889,26.143790849673202,0.0,0.0,0.026143790849673203,0.3137254901960784,0.20915032679738563,201.0718954248366,1456.2091503267975,24183.006535947712,8.88888888888889,26.143790849673202,0.0,0.0,0.026143790849673203,0.3137254901960784
174,E02000180,2.0,5.0,0.474,10445,48800,430.0,1500.0,4.378432249,0.0,0.0,2.0,18.0,E02000180,710000,48.54,0.10300782859497322,215.18335393489906,1005.3564070869386,10.795485591841238,14627.111660486196,13.473020249017498,8.858673259167697,30.902348578491967,0.0,0.0,0.04120313143798929,0.3708281829419036,0.10300782859497322,215.18335393489906,1005.3564070869386,14627.111660486196,8.858673259167697,30.902348578491967,0.0,0.0,0.04120313143798929,0.3708281829419036
175,E02000181,0.0,2.0,0.678,9787,67400,430.0,1250.0,4.29726117,0.0,0.0,0.0,8.0,E02000181,775000,54.09,0.036975411351451284,180.93917544832686,1246.0713625439082,11.118400296900399,14327.971898687372,13.560618308335483,7.949713440562026,23.10963209465705,0.0,0.0,0.0,0.14790164540580514,0.036975411351451284,180.93917544832686,1246.0713625439082,14327.971898687372,7.949713440562026,23.10963209465705,0.0,0.0,0.0,0.14790164540580514
176,E02000182,1.0,10.0,0.533,9407,60900,605.0,3500.0,5.2323847,1.0,1.0,3.0,14.0,E02000182,842500,79.78,0.12534469791927802,117.91175733266482,763.349210328403,11.016988453697989,10560.290799699173,13.644128941208654,7.58335422411632,43.8706442717473,0.0125344697919278,0.0125344697919278,0.0376034093757834,0.17548257708698922,0.12534469791927802,117.91175733266482,763.349210328403,10560.290799699173,7.58335422411632,43.8706442717473,0.0125344697919278,0.0125344697919278,0.0376034093757834,0.17548257708698922
177,E02000183,2.0,29.0,0.578,9293,54500,1010.0,9000.0,5.24142823,0.0,0.0,1.0,9.0,E02000183,1100000,77.17,0.375793702215887,120.42244395490475,706.2329920953738,10.905955980651335,14254.243877154335,13.9108207377686,13.087987559932616,116.62563172217183,0.0,0.0,0.012958403524685759,0.11662563172217183,0.375793702215887,120.42244395490475,706.2329920953738,14254.243877154335,13.087987559932616,116.62563172217183,0.0,0.0,0.012958403524685759,0.11662563172217183
178,E02000184,10.0,22.0,0.385,11278,48500,760.0,11000.0,5.973942699,0.0,0.0,2.0,23.0,E02000184,522500,66.48,0.33092659446450057,169.64500601684716,729.5427196149218,10.789319076925574,7859.506618531889,13.166380262821104,11.432009626955475,165.46329723225028,0.0,0.0,0.030084235860409144,0.34596871239470517,0.33092659446450057,169.64500601684716,729.5427196149218,7859.506618531889,11.432009626955475,165.46329723225028,0.0,0.0,0.030084235860409144,0.34596871239470517
179,E02000185,0.0,6.0,0.41,10557,45700,890.0,2500.0,4.172902951,1.0,1.0,5.0,16.0,E02000185,500000,47.22,0.12706480304955528,223.5705209656925,967.8102498941126,10.729853576882297,10588.733587462939,13.122363377404328,18.847945785684033,52.9436679373147,0.021177467174925878,0.021177467174925878,0.1058873358746294,0.33883947479881404,0.12706480304955528,223.5705209656925,967.8102498941126,10588.733587462939,18.847945785684033,52.9436679373147,0.021177467174925878,0.021177467174925878,0.1058873358746294,0.33883947479881404
180,E02000186,13.0,67.0,0.514,8753,51300,1560.0,36000.0,7.053794654,0.0,0.0,9.0,32.0,E02000186,685000,100.33,0.6677962723014054,87.24210106648061,511.31266819495664,10.845446031158861,6827.469351141234,13.437174117244362,15.548689325226752,358.81590750523276,0.0,0.0,0.08970397687630818,0.3189474733379847,0.6677962723014054,87.24210106648061,511.31266819495664,6827.469351141234,15.548689325226752,358.81590750523276,0.0,0.0,0.08970397687630818,0.3189474733379847
181,E02000187,5.0,28.0,0.251,12144,40700,800.0,26000.0,9.856311507,2.0,2.0,5.0,17.0,E02000187,955500,96.84,0.28913672036348614,125.40272614622056,420.28087567121025,10.613983371430686,9866.790582403964,13.769990042662466,8.261049153242462,268.48409748038,0.020652622883106153,0.020652622883106153,0.05163155720776538,0.1755472945064023,0.28913672036348614,125.40272614622056,420.28087567121025,9866.790582403964,8.261049153242462,268.48409748038,0.020652622883106153,0.020652622883106153,0.05163155720776538,0.1755472945064023
182,E02000188,9.0,19.0,0.266,9366,41300,420.0,7000.0,7.023506223,1.0,1.0,3.0,14.0,E02000188,510500,50.79,0.37408938767473915,184.40637920850563,813.1521953140382,10.628617778949124,10051.191179366017,13.143145916586857,8.269344359125812,137.8224059854302,0.019688915140775743,0.019688915140775743,0.05906674542232723,0.27564481197086044,0.37408938767473915,184.40637920850563,813.1521953140382,10051.191179366017,8.269344359125812,137.8224059854302,0.019688915140775743,0.019688915140775743,0.05906674542232723,0.27564481197086044
183,E02000189,12.0,17.0,0.385,7519,42300,570.0,7000.0,4.016649913,0.0,0.0,1.0,10.0,E02000189,1078068,29.77,0.5710446758481693,252.56970104131676,1420.893516963386,10.65254236503437,36213.23480013436,13.890681108238999,19.146792072556266,235.136042996305,0.0,0.0,0.03359086328518643,0.3359086328518643,0.5710446758481693,252.56970104131676,1420.893516963386,36213.23480013436,19.146792072556266,235.136042996305,0.0,0.0,0.03359086328518643,0.3359086328518643
184,E02000190,9.0,25.0,0.401,9404,38500,790.0,13000.0,4.178022575,0.0,0.0,2.0,4.0,E02000190,575000,37.05,0.6747638326585695,253.81916329284752,1039.136302294197,10.558413520275876,15519.5681511471,13.262125319779487,21.3225371120108,350.87719298245617,0.0,0.0,0.05398110661268556,0.10796221322537113,0.6747638326585695,253.81916329284752,1039.136302294197,15519.5681511471,21.3225371120108,350.87719298245617,0.0,0.0,0.05398110661268556,0.10796221322537113
185,E02000191,7.0,105.0,0.438,9340,46800,2680.0,50000.0,6.272700978,0.0,0.0,6.0,16.0,E02000191,670000,64.21,1.6352593054041429,145.4602086902352,728.8584332658465,10.753638481905739,10434.511758293102,13.415032991367148,41.73804703317241,778.6949073353061,0.0,0.0,0.09344338888023673,0.24918237034729795,1.6352593054041429,145.4602086902352,728.8584332658465,10434.511758293102,41.73804703317241,778.6949073353061,0.0,0.0,0.09344338888023673,0.24918237034729795
186,E02000192,8.0,11.0,0.449,9181,50000,3460.0,41000.0,11.73059786,0.0,0.0,6.0,15.0,E02000192,823500,43.24,0.2543940795559667,212.32654949121184,1156.336725254394,10.819778284410283,19044.86586493987,13.621318828599833,80.01850138760406,948.1961147086031,0.0,0.0,0.13876040703052728,0.3469010175763182,0.2543940795559667,212.32654949121184,1156.336725254394,19044.86586493987,80.01850138760406,948.1961147086031,0.0,0.0,0.13876040703052728,0.3469010175763182
187,E02000193,32.0,154.0,0.518,9050,50200,13285.0,108000.0,7.965141765,0.0,0.0,6.0,44.0,E02000193,790000,108.92,1.4138817480719794,83.08850532500918,460.8887256702167,10.82377030567982,7253.0297466030115,13.579788224443204,121.97025339698861,991.5534337128167,0.0,0.0,0.055086301872934264,0.40396621373485125,1.4138817480719794,83.08850532500918,460.8887256702167,7253.0297466030115,121.97025339698861,991.5534337128167,0.0,0.0,0.055086301872934264,0.40396621373485125
188,E02000194,0.0,0.0,0.433,9520,54100,530.0,2250.0,14.59479046,0.0,0.0,2.0,31.0,E02000194,420500,139.2,0.0,68.39080459770115,388.64942528735634,10.898589464834572,3020.8333333333335,12.94919975839514,3.8074712643678166,16.163793103448278,0.0,0.0,0.014367816091954025,0.22270114942528738,0.0,68.39080459770115,388.64942528735634,3020.8333333333335,3.8074712643678166,16.163793103448278,0.0,0.0,0.014367816091954025,0.22270114942528738
189,E02000195,0.0,0.0,0.364,9855,58200,350.0,1250.0,6.767242006,0.0,0.0,1.0,21.0,E02000195,476000,193.66,0.0,50.88815449757307,300.5266962718166,10.97164063371953,2457.915935144067,13.073173133213556,1.8072911287824023,6.454611174222865,0.0,0.0,0.005163688939378292,0.10843746772694413,0.0,50.88815449757307,300.5266962718166,2457.915935144067,1.8072911287824023,6.454611174222865,0.0,0.0,0.005163688939378292,0.10843746772694413
190,E02000196,0.0,6.0,0.311,8133,54100,285.0,1250.0,23.42120508,1.0,1.0,1.0,15.0,E02000196,430000,122.62,0.04893165878323275,66.32686348067199,441.20045669548193,10.898589464834572,3506.768879465014,12.971540487669746,2.3242537922035558,10.194095579840155,0.008155276463872124,0.008155276463872124,0.008155276463872124,0.12232914695808188,0.04893165878323275,66.32686348067199,441.20045669548193,3506.768879465014,2.3242537922035558,10.194095579840155,0.008155276463872124,0.008155276463872124,0.008155276463872124,0.12232914695808188
191,E02000197,4.0,6.0,0.323,9703,53100,350.0,1000.0,30.09182437,0.0,0.0,2.0,10.0,E02000197,392500,99.26,0.060447310094700786,97.75337497481361,534.958694338102,10.87993220723003,3954.261535361676,12.8802918162046,3.5260930888575457,10.07455168245013,0.0,0.0,0.02014910336490026,0.10074551682450131,0.060447310094700786,97.75337497481361,534.958694338102,3954.261535361676,3.5260930888575457,10.07455168245013,0.0,0.0,0.02014910336490026,0.10074551682450131
192,E02000198,1.0,1.0,0.282,8743,44900,245.0,800.0,5.48754374,0.0,0.0,0.0,19.0,E02000198,335000,89.21,0.011209505660800359,98.00470799237755,503.30680416993613,10.712193073730345,3755.1843963681204,12.721885810807203,2.7463288868960882,8.967604528640287,0.0,0.0,0.0,0.21298060755520684,0.011209505660800359,98.00470799237755,503.30680416993613,3755.1843963681204,2.7463288868960882,8.967604528640287,0.0,0.0,0.0,0.21298060755520684
193,E02000199,1.0,4.0,0.302,8388,53400,240.0,1000.0,7.616363838,0.0,0.0,0.0,6.0,E02000199,365000,86.28,0.04636068613815485,97.2183588317107,618.9151599443671,10.885566024948286,4230.4126101066295,12.80765263256463,2.7816411682892905,11.590171534538712,0.0,0.0,0.0,0.06954102920723226,0.04636068613815485,97.2183588317107,618.9151599443671,4230.4126101066295,2.7816411682892905,11.590171534538712,0.0,0.0,0.0,0.06954102920723226
194,E02000200,0.0,2.0,0.343,8965,51400,345.0,1250.0,15.25001125,1.0,1.0,2.0,27.0,E02000200,320000,124.74,0.0160333493666827,71.8694885361552,412.0570787237454,10.847393451443256,2565.335898669232,12.676076274775909,2.765752765752766,10.020843354176687,0.00801667468334135,0.00801667468334135,0.0160333493666827,0.21645021645021645,0.0160333493666827,71.8694885361552,412.0570787237454,2565.335898669232,2.765752765752766,10.020843354176687,0.00801667468334135,0.00801667468334135,0.0160333493666827,0.21645021645021645
195,E02000201,0.0,6.0,0.288,9225,45200,260.0,900.0,7.516886362,0.0,0.0,2.0,13.0,E02000201,286750,85.91,0.069840530788034,107.37981608660226,526.1319986031895,10.718852365820323,3337.795367244791,12.566366034991617,3.0264230008148063,10.476079618205098,0.0,0.0,0.023280176929344663,0.15132115004074032,0.069840530788034,107.37981608660226,526.1319986031895,3337.795367244791,3.0264230008148063,10.476079618205098,0.0,0.0,0.023280176929344663,0.15132115004074032
196,E02000202,0.0,1.0,0.292,8569,51500,200.0,700.0,6.063194841,0.0,0.0,1.0,9.0,E02000202,365000,73.51,0.013603591348115902,116.56917426200516,700.5849544279689,10.849337086651827,4965.310842062304,12.80765263256463,2.7207182696231804,9.522513943681131,0.0,0.0,0.013603591348115902,0.12243232213304311,0.013603591348115902,116.56917426200516,700.5849544279689,4965.310842062304,2.7207182696231804,9.522513943681131,0.0,0.0,0.013603591348115902,0.12243232213304311
197,E02000203,2.0,6.0,0.286,8304,44900,275.0,3000.0,35.23792013,1.0,1.0,3.0,20.0,E02000203,317500,77.36,0.07755946225439504,107.34229576008273,580.4033092037229,10.712193073730345,4104.188210961737,12.668233097314884,3.5548086866597726,38.77973112719752,0.012926577042399173,0.012926577042399173,0.03877973112719752,0.25853154084798347,0.07755946225439504,107.34229576008273,580.4033092037229,4104.188210961737,3.5548086866597726,38.77973112719752,0.012926577042399173,0.012926577042399173,0.03877973112719752,0.25853154084798347
198,E02000204,0.0,6.0,0.282,9827,49000,285.0,2250.0,3.058895959,0.0,0.0,3.0,17.0,E02000204,368500,108.66,0.05521811154058531,90.43806368488865,450.94791091478004,10.799575577092764,3391.312350450948,12.817195990611529,2.622860298177802,20.706791827719492,0.0,0.0,0.027609055770292656,0.15645131603165838,0.05521811154058531,90.43806368488865,450.94791091478004,3391.312350450948,2.622860298177802,20.706791827719492,0.0,0.0,0.027609055770292656,0.15645131603165838
199,E02000206,0.0,2.0,0.278,10397,45400,365.0,5000.0,31.02552644,1.0,1.0,2.0,16.0,E02000206,312500,146.11,0.013688317021422215,71.15871603586338,310.72479638628425,10.72326738402944,2138.7995345972213,12.652359748158593,2.498117856409554,34.22079255355554,0.0068441585107111074,0.0068441585107111074,0.013688317021422215,0.10950653617137772,0.013688317021422215,71.15871603586338,310.72479638628425,2138.7995345972213,2.498117856409554,34.22079255355554,0.0068441585107111074,0.0068441585107111074,0.013688317021422215,0.10950653617137772
